run_id,run_dir,actor,actor_label,task,task_label,pair_uid,panel_winner_condition,complete,n_valid_vote_rows
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:18:v9cd773c1cf:r0,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:18:v9cd773c1cf:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:18:v9cd773c1cf:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:18:v9cd773c1cf:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:18:v9cd773c1cf:r4,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:19:v20618a15a7:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:19:v20618a15a7:r1,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:19:v20618a15a7:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:19:v20618a15a7:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:19:v20618a15a7:r4,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:20:v9a947ff987:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:20:v9a947ff987:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:20:v9a947ff987:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:20:v9a947ff987:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:20:v9a947ff987:r4,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:21:vce89bd73fc:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:21:vce89bd73fc:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:21:vce89bd73fc:r2,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:21:vce89bd73fc:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:21:vce89bd73fc:r4,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:22:v3943512e15:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:22:v3943512e15:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:22:v3943512e15:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:22:v3943512e15:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:22:v3943512e15:r4,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:23:vf48165cb3e:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:23:vf48165cb3e:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:23:vf48165cb3e:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:23:vf48165cb3e:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:23:vf48165cb3e:r4,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:24:vc2c4ac00f0:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:24:vc2c4ac00f0:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:24:vc2c4ac00f0:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:24:vc2c4ac00f0:r3,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:24:vc2c4ac00f0:r4,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:25:v52609d2755:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:25:v52609d2755:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:25:v52609d2755:r2,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:25:v52609d2755:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:25:v52609d2755:r4,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:26:vaa33ec182f:r0,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:26:vaa33ec182f:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:26:vaa33ec182f:r2,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:26:vaa33ec182f:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:26:vaa33ec182f:r4,user_normal,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:27:v3cd936b451:r0,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:27:v3cd936b451:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:27:v3cd936b451:r2,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:27:v3cd936b451:r3,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:27:v3cd936b451:r4,user_normal,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:28:vb45297ae09:r0,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:28:vb45297ae09:r1,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:28:vb45297ae09:r2,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:28:vb45297ae09:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:28:vb45297ae09:r4,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:29:vfac18555c6:r0,user_normal,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:29:vfac18555c6:r1,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:29:vfac18555c6:r2,user_strong,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:29:vfac18555c6:r3,tie,True,6
essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__user_prompt_role__qwen3.6-plus-or__2026-06-20_17-24-50Z__hash-9a0977ad62b1,qwen3.6-plus-or,Qwen3.6 Plus,essay,Essay writing,user_prompt_role:qwen3.6-plus-or:essay:29:vfac18555c6:r4,tie,True,6
grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:0:v3bcd7156f3:r0,tie,True,6
grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:0:v3bcd7156f3:r1,user_strong,True,6
grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:0:v3bcd7156f3:r2,tie,True,6
grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__user_prompt_role__qwen3.6-plus-or__2026-06-20_18-21-00Z__hash-cbf14d2a0180,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:0:v3bcd7156f3:r3,tie,True,6
