coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i7:r8,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"A provides more detail on the technical infrastructure ('cloud-based computing for heavy optimization tasks and lightweight edge devices for data collection') and mentions 'modular design allows for incremental deployment', which speaks to practical implementation. B mentions 'open-source optimization libraries' but is less detailed on the deployment architecture."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i7:r8,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,A identifies an additional realistic risk ('unexpected fluctuations in energy markets') and provides a credible mitigation ('adaptive mechanisms to handle volatile energy pricing'). Both identify workforce resistance and data quality issues with similar mitigation strategies.
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i7:r8,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,left,1.0,"B provides more specific and ambitious, yet credible, quantitative targets for impact ('minimum 15% reduction in energy costs and a 10% reduction in peak load demand'). A gives a range ('10-15% reduction in energy costs') but B's targets are more definitive and include peak demand reduction as a separate metric."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i7:r8,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a strong understanding of the SMM context, emphasizing their resource constraints, lack of specialized personnel, and need for low-cost, non-invasive solutions. Both mention tailoring the solution to SMMs."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",B,right,-1.0,"B quantifies the impact with an estimated number of affected users (4.2 million) and a percentage drop in business metrics (35% CTR/engagement), which is more specific than A's 'approximately 12% of active users' and 'significant degradation'."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,left,1.0,"A provides more granular and specific events with precise timestamps, such as '14:06 UTC: The on-call engineer acknowledged the memory alert but missed the quiet fallback shift' and '14:48 UTC: A senior ML engineer identified a massive batch request'. B's timeline is slightly less detailed in its event descriptions."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,B,right,-1.0,B identifies a more precise proximate technical failure ('untested increase in default batch size in model version 2.5.1') and a deeper system failure ('deployment pipeline lacked a load-testing stage that simulated production-level concurrent request volumes') compared to A's 'insufficient GPU memory headroom combined with the absence of request-level concurrency controls'.
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",B,right,-1.0,B clearly separates contributing factors like 'A recent model deploy (v2.5.1) increased the batch size default' and 'The deployment pipeline lacked a load-testing stage' from the root cause. A's contributing factors are also good but B's are slightly more distinct from its root cause statement.
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,left,1.0,"A explicitly states 'Alerting was configured for node health and request latency, but not for the activation of the generic fallback recommendation path' and 'HTTP 200 OK responses with generic data are a blind spot in our reliability metrics', directly addressing why the incident was not detected earlier or why alerts failed. B mentions 'Automated alerts fire for elevated latency and increased fallback rates' which implies detection, but A's analysis of the 'silent degradation' is more thorough."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,left,1.0,"A's action items are more concrete and actionable, specifying thresholds ('more than 5 times in a 1-minute window'), specific mechanisms ('hard payload size limit and request concurrency queue'), and clear ownership. B's action items are good but slightly less detailed in their implementation specifics."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both postmortems maintain a blameless tone, focusing on system failures and process improvements rather than individual fault."
amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i15:r2,amount,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,amount_high,amount_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,tie,tie,0.0,"Both outputs sound like realistic engineering postmortems, using appropriate technical language and structure."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",B,left,1.0,"Output B provides more specific details about the problem, including an estimated 30-40% underutilization of capital assets and the types of expensive equipment involved, making the problem more concrete."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,left,1.0,"Output B details three core components of the ESD (real-time inventory, automated scheduling/booking, usage analytics module) which is more specific than A's general 'unified digital infrastructure' and API integrations."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,left,1.0,"Output B explicitly mentions using a 'control group of non-participating labs' to benchmark improvements, which adds a stronger element of rigor to the evaluation plan compared to A's baseline data collection."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",tie,tie,0.0,"Both abstracts provide similar levels of detail regarding team expertise, existing infrastructure, and institutional support, making them equally credible on this dimension."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,left,1.0,"Output B offers slightly more specific mitigation strategies, such as 'incentives for early adopters' and 'modular API design' for technical challenges, compared to A's more general 'comprehensive change management strategy' and 'rigorous beta testing'."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,left,1.0,"Output B provides a more concrete financial impact, stating 'potentially saving millions in capital expenditures over five years,' which is a more tangible claim than A's 'lower barriers to entry for early-career researchers and underfunded labs'."
amount:modgrid_grant_amount:qwen3.6-plus-or:grant_proposal_abstract:i5:r9,amount,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a good understanding of the university research lab context, addressing issues relevant to researchers, lab managers, and institutional budgets. Neither is meaningfully better than the other."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r0,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,left,1.0,"Output A's thesis clearly states the 'why' (fosters healthy habits, bridges math to real-world, empowers informed decisions) which sets up the essay's arguments more effectively than B's more general 'vulnerable to manipulation' and 'fiscal instability' framing."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r0,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,left,1.0,"Output A provides more detailed causal reasoning for its arguments. For example, it explains how financial education transforms abstract math into tangible tools by showing 'x' as investment return and 'percentages' dictating lease costs, which is more specific than B's general mention of 'cognitive development' and 'prefrontal cortex skills' without elaborating on the specific mechanisms of understanding."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r0,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,left,1.0,"Output A's example of a student comparing savings accounts based on compound interest is more specific and directly illustrates the benefit of early financial literacy in a proactive, empowering way. Output B's example of Michael falling into debt is more reactive and focuses on a negative outcome that could have been avoided, making it slightly less 'useful' in demonstrating the positive impact of the education itself."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r0,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,B,right,-1.0,"Output B explicitly acknowledges and refutes the counterargument that 'financial literacy should be delayed until adulthood or pushed into early high school curricula,' which A does not do as directly."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r0,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,left,1.0,"Output A has slightly better paragraph flow and transitions, particularly how the introduction sets up the three main arguments which are then clearly addressed in subsequent paragraphs. The conclusion also feels more integrated with the essay's overall message."
amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r0,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,amount_high,amount_low,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,Both essays maintain a plausible and well-supported tone without exaggerated or factually dubious claims.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i8:r7,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,B,right,-1.0,Output B flows more naturally. Output A's phrasing 'an increase of 19 times' is slightly less idiomatic than '19 times the earlier figure'.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i8:r7,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both outputs use appropriate terminology for the medical and administrative context.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i8:r7,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs correctly translate '北京市卫计委' as 'Beijing Municipal Commission of Health and Family Planning' (or a slight variation).
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i8:r7,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both outputs accurately preserve all numerical and factual details (week numbers, year, case counts, and the 19x multiplier)."
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i8:r7,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both outputs accurately convey the source meaning without significant additions or omissions.
amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i8:r7,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,amount_high,amount_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",B,right,-1.0,"Output B's sentence structure is clearer, especially in how it presents the two time periods and their respective case numbers. Output A's use of a relative clause 'which did not exceed 500 in the 46th week of 2017' makes the sentence slightly more convoluted than B's more direct presentation."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",B,right,-1.0,"Both abstracts effectively describe the problem, but B provides a more detailed breakdown of the specific shortcomings in current language preservation efforts, which strengthens the problem's significance."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,right,-1.0,"Both are quite specific, but B's 'Approach' section, with its four-phase methodology, provides a slightly more concrete and structured account of what will be built and delivered, including training community members as archivists."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"A provides a more detailed and rigorous evaluation plan, including specific linguistic vitality indicators, platform analytics, and the role of an independent advisory board for methodological rigor and ethical alignment. B's 'External linguistic assessment' is a good point, but A's overall plan is more comprehensive."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,right,-1.0,"B provides slightly stronger evidence of feasibility by mentioning formal endorsement through tribal council resolutions and a distributed team of Indigenous technologists, community linguists, and cultural heritage specialists, which speaks to team capacity and community buy-in."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,right,-1.0,"B identifies more realistic risks, such as community fatigue and the challenge of protecting culturally sensitive content, and offers more credible mitigation plans, including equitable compensation and contingency provisions for server migration."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,right,-1.0,"B provides more concrete and quantifiable expected impacts, such as 'preserving over 10,000 hours of linguistic material,' 'training 72 community archivists,' and 'creating accessible language-learning resources for an estimated 3,000 youth,' which are more specific than A's 'over 500 hours' and 'increase intergenerational language transmission'."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,B,right,-1.0,"B emphasizes Indigenous sovereignty over knowledge more explicitly and details how the project will train community members as archivists, linguists, and digital stewards, ensuring that preservation efforts are governed entirely by the communities they serve. This demonstrates a stronger fit with the affected community's context."
amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r3,amount,pair_deltas,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,amount_high,amount_low,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,left,1.0,"Output A's thesis statement is slightly more compelling, framing the benefits as 'far outweighing perceived risks' and concluding with a strong statement about the cost of delay. Output B's thesis is good but less impactful."
amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r3,amount,pair_deltas,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,amount_high,amount_low,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,left,1.0,"Output A provides slightly deeper reasoning, particularly in its explanation of Parkinson's Law and how compressed schedules force prioritization. It also connects employee wellbeing to business value more explicitly through retention costs. Output B's arguments are solid but a bit more generic."
amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r3,amount,pair_deltas,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,amount_high,amount_low,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,left,1.0,"Output A's example of Perpetual Guardian is more specific and useful. It details multiple metrics (stress, work-life balance, job satisfaction) and includes a direct quote from the CEO, making it more illustrative than Output B's examples which are either less detailed (Microsoft Japan) or more general (Iceland trial, Unilever pilot)."
amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r3,amount,pair_deltas,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,amount_high,amount_low,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,A,left,1.0,"Output A addresses the counterargument about customer service industries more directly and offers specific solutions like 'staggered schedules and extended coverage windows,' which is more concrete than Output B's 'creative solutions like staggered teams or seasonal adjustments.'"
amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r3,amount,pair_deltas,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,amount_high,amount_low,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,left,1.0,"Output A has a slightly better flow and a more impactful concluding paragraph. The final sentence, 'The question is no longer whether businesses can afford this transition, but whether they can afford to delay it,' provides a stronger sense of closure and urgency than Output B's more general statement."
amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r3,amount,pair_deltas,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,amount_high,amount_low,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,"Both outputs maintain a plausible and well-supported tone, avoiding exaggerated or dubious claims. They both use evidence effectively without overstating its implications."
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,right,-1.0,"A provides a more detailed and impactful description of the problem, explicitly mentioning 'erosion of profit margins,' 'reduced global competitiveness,' and 'hindrance to national decarbonization goals,' which are strong consequences. B is good but slightly less comprehensive in its articulation of the problem's severity and broader implications."
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"A provides a more concrete and detailed account of the intervention. It specifies a 'hybrid heuristic-optimization algorithm,' a 'human-centric interface' with 'Pareto-optimal schedule options,' and deployment as a 'cloud-based software-as-a-service (SaaS) tool.' B is good but slightly more general, referring to 'lightweight, adaptable data models' and a 'suite of scheduling algorithms' without as much detail on the specific mechanisms or user interaction."
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"A describes a more rigorous evaluation plan. It specifies a '12-month pilot period' (compared to B's 'six-month'), lists more specific quantitative metrics including 'peak demand load' and 'core production KPIs,' and explicitly mentions 'peer-reviewed publications' for scientific contribution. B is strong but slightly less detailed in its quantitative metrics and duration."
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"A provides slightly more credible evidence for feasibility. It mentions 'partner SMMs are committed and have provided necessary data access' and 'SaaS model leverages existing, secure cloud platforms, keeping development costs low and scalability high.' B mentions 'existing university partnerships with regional manufacturing extension partnerships (MEPs)' which is good, but A's details on partner commitment and specific tech infrastructure give it an edge."
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"A identifies more realistic risks and provides more specific and credible mitigation plans. It addresses 'resistance to changing established scheduling routines' with 'co-design of the interface' and 'training and change-management protocol,' and 'data quality issues' with 'lightweight, non-intrusive sensor kits.' B's mitigations are good but slightly less detailed or innovative (e.g., 'deep stakeholder engagement' vs. A's specific co-design and training)."
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,A provides more concrete and credible expected impacts with specific percentage ranges for economic benefits ('10-20% reduction of energy costs') and a clearer articulation of broader dissemination leading to 'aggregate energy savings of millions of dollars.' B is good but less specific on the magnitude of expected savings.
amount:modgrid_grant_amount:deepseek-v3.2-or:grant_proposal_abstract:i7:r9,amount,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,"A demonstrates a slightly better fit by explicitly mentioning the 'human-centric interface' that 'visualizes trade-offs' for managers to make 'informed, context-sensitive choices,' acknowledging the expertise of shop-floor managers. It also specifies piloting with 'three diverse SMMs' to ensure robustness across domains. B mentions 'human-centered design' and 'co-designed with SMM personnel' but A's description of the interface's functionality for managers is more compelling for context fit."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts effectively highlight the problem of inadequate flood-risk mapping for coastal fishing communities, detailing the consequences of this data deficit on livelihoods, assets, and cultural heritage. Both mention rising sea levels and intensifying storms as drivers."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,left,1.0,"Output B provides more concrete details about the technology and components of the intervention, specifically mentioning 'LiDAR satellite imagery and drone-based topographic surveys to generate a 1-meter resolution bathymetric map' and a 'Low-Cost Early Warning System (LECOWS), consisting of moisture sensors, rain gauges, and water-level probes networked via LoRaWAN technology'. Output A is slightly more general with 'drone-based LiDAR scanning and ground-penetrating radar' and 'mobile applications'."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,left,1.0,"Output B proposes a stronger evaluation plan by explicitly mentioning a 'control group of historically mapped but not actively engaged communities' to establish a baseline for comparison, which is a key element of rigorous evaluation design. Output A mentions comparing to 'pre-intervention baselines' but doesn't specify a control group."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"Output A provides more credible evidence of feasibility, mentioning 'strong existing partnerships with local non-governmental organizations who possess deep trust', a diverse team including 'hydrogeologists, GIS specialists, and anthropologists with prior experience in coastal South Asia', 'preliminary site visits have confirmed community willingness to participate', and 'local governance structures have already expressed a strong desire'. Output B is more general about 'maturity of open-source satellite data' and 'local partnerships with the municipal fisheries department'."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"Output A identifies more realistic risks and provides more credible mitigation plans. It addresses 'potential resistance to new data practices due to fear of increased insurance premiums or government restrictions' with 'transparent communication, ensuring communities retain ownership of their data'. It also addresses 'rapid climate change shifts' by designing the system as an 'iterative platform for continuous data updating'. Output B's risks are slightly less nuanced (e.g., 'severe corrosion of sensor equipment') or its mitigation less detailed ('integrating local youth technicians')."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i12:r5,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",tie,tie,0.0,"Both abstracts provide concrete and credible expected impacts, including a '40% reduction in property damage' (A) and '40% reduction in flood-related asset loss' (B). Both also discuss broader impacts on resilience, food security, and replicability."
