coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r0:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i1:r0::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i1:r0::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both A and B maintain a blameless tone, focusing on system failures and process improvements rather than individual errors."
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r0:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i1:r0::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i1:r0::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,B,left,1.0,"B feels slightly more like a real engineering postmortem due to the inclusion of UTC timestamps, more specific technical details in the root cause and contributing factors (e.g., 'eventual-consistency behavior,' 'progressive delivery'), and a slightly more detailed set of action items that cover both technical and process improvements."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,right,-1.0,"Output A quantifies the impact more precisely, detailing '45 manually corrected vendor category mappings,' '400 invoices were stalled for over 6 hours,' and 'temporary degradation of trust.' Output B mentions '4,000 active vendor records' and 'delaying the monthly procurement reconciliation by two days' but lacks the granular detail of A regarding specific entities affected and the immediate operational consequences."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,right,-1.0,"Output A provides a clearer, more concise chronological account of the incident from trigger to resolution, focusing on the incident itself. Output B includes pre-incident actions (Alex identifying discrepancy, Jordan completing manual corrections) which, while relevant, make the actual incident timeline slightly less focused."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,right,-1.0,"Output A identifies the root cause as a 'flawed assumption in the data pipeline's update logic' specifically regarding the distinction between 'historical nulls' and 'recently populated non-null values' and the `is_updated` flag. Output B's 'preventative logic gap in data pipeline design' is slightly more generic, though it does elaborate on the upsert logic's failure to account for hybrid data integrity."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,right,-1.0,"Output A's contributing factors are more distinct and clearly separate from the root cause. It highlights the lack of a 'dry run,' insufficient observability regarding 'data lineage,' and reliance on 'manual discovery.' Output B's factors, while good, sometimes overlap with the root cause (e.g., 'Schema Design Limitations' and 'Missing Validation Hook' are very close to the 'preventative logic gap')."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,right,-1.0,"Output A explicitly states that 'anomaly detection thresholds were not triggered for this specific logic path' and that 'the monitoring dashboard tracked job completion time and error rates but did not monitor for high-confidence data churn or schema drift.' It also notes that 'the automation monitoring pipeline failed to alert on semantic data inconsistencies.' Output B mentions the Data Quality Bot but also notes 'Alert Fatigue Nuance' and 'Alert Granularity' as issues, making A's analysis of detection failures more direct and comprehensive."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,right,-1.0,"Output A's action items are more concrete and measurable. For example, 'If more than 0.1% of records show negative churn... the job must halt automatically' and 'explicitly preventing automated pipelines from touching records marked with this flag for 24 hours.' Output B's actions are good but slightly less specific in their implementation details (e.g., 'skip the update or merge the correction logic into the source data first' is less prescriptive than A's examples)."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs successfully maintain a blameless tone, focusing on systemic issues rather than individual fault. Output B mentions specific names (Alex, Jordan) but frames their actions within the system's limitations, not as personal failures."
utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-data-pipeline-backfill-overwrote-manually-corrected-vendor-categories.:r8:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i25:r8::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i25:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,utility_high,framed_empty,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,right,-1.0,"Output A feels slightly more like a real engineering postmortem due to its detailed technical explanations (e.g., 'unbloomed the corrected records because they were tagged as ""pending update"" in the metadata layer,' 'INSERT OR REPLACE strategy,' 'is_updated flag'). Output B is also realistic but uses slightly more generic terms in places."
utility_high_vs_framed_empty:kimi-k2.5-or:essay:iSingle-use-plastics-should-be-phased-out-nationwide:r2:modgrid_essay_highlow:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,utility_high,framed_empty,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,right,-1.0,"Output A's introduction, 'The Plastic Plague: Why America Must Ditch Single-Use Plastics,' immediately frames the issue as a national crisis requiring urgent action, making the stakes clearer and more compelling than B's more direct, but less evocative, opening sentence."
utility_high_vs_framed_empty:kimi-k2.5-or:essay:iSingle-use-plastics-should-be-phased-out-nationwide:r2:modgrid_essay_highlow:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,utility_high,framed_empty,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,right,-1.0,"Output A provides slightly more developed reasoning, particularly in its economic argument where it explicitly states that 'cleanup expenses, tourism losses, and healthcare impacts from pollution-exposure' are 'largely borne by taxpayers rather than manufacturers,' and then offers a concrete example of cost reduction from California's policies. Output B's economic argument is similar but less detailed in its causal link."
utility_high_vs_framed_empty:kimi-k2.5-or:essay:iSingle-use-plastics-should-be-phased-out-nationwide:r2:modgrid_essay_highlow:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,utility_high,framed_empty,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,right,-1.0,"Output A uses California's statewide plastic restrictions as an example, specifically mentioning 'reusable bag programs created new jobs while reducing litter cleanup costs by 72% in participating municipalities,' which is a more specific and quantifiable outcome than B's example of Rwanda, which is compelling but less detailed on specific economic or environmental metrics."
utility_high_vs_framed_empty:kimi-k2.5-or:essay:iSingle-use-plastics-should-be-phased-out-nationwide:r2:modgrid_essay_highlow:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,utility_high,framed_empty,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,A,right,-1.0,"Output A explicitly addresses the 'economic arguments against prohibition' and the 'convenience' argument, offering specific counterpoints and examples (California's cost reduction, Sweden's plastic reduction). Output B touches on 'maintaining plastic convenience' but doesn't frame it as a direct counterargument as clearly or address it as robustly."
utility_high_vs_framed_empty:kimi-k2.5-or:essay:iSingle-use-plastics-should-be-phased-out-nationwide:r2:modgrid_essay_highlow:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,utility_high,framed_empty,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,"Output A has a stronger rhetorical flow, particularly in its conclusion which ties back to the initial framing of urgency and global commitment, ending with a powerful metaphor: 'The ocean's clock ticks in centuries; our window for action narrows with each passing year.' Output B's conclusion is good but less impactful."
utility_high_vs_framed_empty:kimi-k2.5-or:essay:iSingle-use-plastics-should-be-phased-out-nationwide:r2:modgrid_essay_highlow:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iSingle-use plastics should be phased out nationwide:r2::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,Kimi K2.5,essay,Essay writing,utility_high,framed_empty,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,Both essays maintain a high level of plausibility and avoid overreach. Their claims are generally supported by common knowledge regarding plastic pollution and its impacts.
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,right,-1.0,"A provides a slightly more detailed and impactful description of the problem, specifically mentioning 'prolonged empirical antibiotic use, overprescribing of broad-spectrum agents, and higher rates of hospital-onset Clostridioides difficile infections' as direct consequences of the lack of infrastructure in community hospitals. B is good but slightly less specific on the direct consequences."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"A provides a more concrete and detailed description of the CAS-D, outlining three specific core modules: 'real-time empirical therapy optimization tracker,' 'micro-guidance alert system,' and 'automated, publicly benchmarked stewardship performance scorecard.' B describes phases but is less specific about the dashboard's actual features."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"A describes a more robust evaluation design ('quasi-experimental, stepped-wedge cluster randomized design across six diverse community hospitals') and a longer implementation period (24 months) compared to B's 'quasi-experimental, interrupted time series design across the three participating hospitals' with a 12-month post-implementation period. A also includes more specific secondary outcomes like 30-day readmission rates, mortality, and average length of stay."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"A provides stronger evidence of feasibility, mentioning 'established memoranda of understanding with all six partner hospitals, ensuring EHR data-sharing agreements and institutional support are already in place' and a 'FHIR-compliant framework.' B mentions existing baseline ASPs and EHR technical support but is less concrete about pre-existing agreements or specific technical frameworks."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"A identifies 'user resistance due to ""alert fatigue"" and potential data latency issues across disparate EHR systems' and provides specific mitigation strategies for both: 'user-centered design process to rigorously limit notifications' and 'comprehensive pre-deployment data mapping and validation, ensuring real-time syncing capabilities.' B also addresses alert fatigue but is less specific about data issues and its mitigation."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"A provides more specific and credible quantitative targets for impact: '15-20% reduction in broad-spectrum DOT' and 'significant decrease in hospital-onset C. difficile infections,' along with 'demonstrable cost savings.' B also gives a 20% reduction but A's range feels slightly more realistic and its overall impact statement is more comprehensive."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iantibiotic-stewardship-dashboards-for-community-hospitals:r8:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i27:r8::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i27:r8::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,"A emphasizes a 'user-centered design framework, engaging frontline pharmacists, nurses, and physicians in the design process to ensure seamless integration into existing clinical workflows,' which demonstrates a strong fit with the target community hospital context. B also mentions collaboration with stakeholders but A's description is more explicit about integrating into existing workflows."
utility_high_vs_framed_empty:qwen3.5-9b-or:essay:iCollege-athletes-should-be-paid-for-their-work:r0:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,utility_high,framed_empty,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,right,-1.0,"Output A's thesis statement is more direct and clearly outlines the three main arguments it will cover, making the stakes immediately apparent. Output B's thesis is a bit more verbose and less precise in its enumeration of arguments."
utility_high_vs_framed_empty:qwen3.5-9b-or:essay:iCollege-athletes-should-be-paid-for-their-work:r0:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,utility_high,framed_empty,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,right,-1.0,"Output A provides more detailed reasoning for its claims, particularly in its discussion of the 'industrial reality' of college sports, the economic engine aspect, and the financial burden of scholarships. Output B's arguments, while valid, are slightly less developed in their causal or institutional reasoning."
utility_high_vs_framed_empty:qwen3.5-9b-or:essay:iCollege-athletes-should-be-paid-for-their-work:r0:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,utility_high,framed_empty,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,right,-1.0,"Output A uses a more general but highly effective example of a Division I basketball player, comparing their workload and lack of compensation to professional athletes and other university staff. This example is specific enough to be illustrative and directly supports its point about 'amateurism' being exploited. Output B's example of Chris Jahn is less relevant to the core argument about college athletes and feels somewhat out of place, as it discusses a professional league rather than collegiate sports."
utility_high_vs_framed_empty:qwen3.5-9b-or:essay:iCollege-athletes-should-be-paid-for-their-work:r0:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,utility_high,framed_empty,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,tie,tie,0.0,Neither essay explicitly anticipates and responds to counterarguments. Both focus on building their case for paying athletes.
utility_high_vs_framed_empty:qwen3.5-9b-or:essay:iCollege-athletes-should-be-paid-for-their-work:r0:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,utility_high,framed_empty,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,"Output A has a stronger overall flow and better transitions between paragraphs. Its conclusion effectively synthesizes the main points and reinforces the thesis. Output B's introduction and conclusion are a bit more generic, and the example in the third body paragraph feels somewhat disconnected from the preceding arguments."
utility_high_vs_framed_empty:qwen3.5-9b-or:essay:iCollege-athletes-should-be-paid-for-their-work:r0:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCollege athletes should be paid for their work:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,Qwen3.5 9B,essay,Essay writing,utility_high,framed_empty,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,"Both essays maintain a plausible and well-supported tone, avoiding exaggerated or factually dubious claims. Neither overreaches in its assertions."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts clearly state the problem of vanishing indigenous languages, the affected population (indigenous communities), and the consequences (loss of cultural heritage, knowledge, and identity). Both also highlight the issue of extractive archiving."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"Output A provides more concrete details about the intervention, including the use of 'Community Language Teams (CLTs)', a 'customized, mobile-friendly platform' supporting specific types of recordings, and 'advanced, offline-capable automatic speech recognition (ASR) tailored specifically for low-resource languages'. Output B describes a 'modular digital toolkit' and 'advanced artificial intelligence for automated transcription and translation' but is less specific about the user interaction and specific features."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"Output A provides a more detailed and comprehensive evaluation plan. It specifies quantitative metrics (volume of recordings, lexicon expansion, platform engagement, targeting 2,000 hours across ten communities) and qualitative metrics (interviews, focus groups assessing confidence, cultural relevance, integration into education). It also mentions an 'external advisory board' for annual formative review. Output B's evaluation is less detailed, focusing on technical efficacy (usability, AI accuracy, volume) and community impact (interviews, ethnographic observation) but without specific targets or a clear external review mechanism."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,left,1.0,"Output A provides stronger evidence of feasibility and readiness. It mentions 'formal memoranda of understanding with ten indigenous communities across North America and the Pacific', indicating immediate buy-in. It also specifies building upon 'open-source archival frameworks (such as Mukurtu CMS)' which are already deployed. Output B mentions existing open-source technologies and team experience but lacks the concrete partnership agreements."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"Output A identifies more realistic risks and provides more credible mitigation plans. It addresses 'potential burnout or health decline of elderly fluent speakers' with 'immediate field recording and a peer-support system'. It also addresses data security with 'end-to-end encryption, localized server options, and granular access protocols'. Output B focuses on cybersecurity and low community adoption, which are valid, but A's risks feel more specific to the human element of language preservation."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",tie,tie,0.0,"Both abstracts articulate concrete and credible expected impacts. Both discuss bolstering community resilience, cultural continuity, psychological well-being, and providing a scalable, ethical model for language preservation. Neither makes overly dramatic or unsubstantiated claims."
utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ilanguage-preservation-archives-for-indigenous-communities:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i28:r1::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i28:r1::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a strong understanding of the stakeholder context, emphasizing indigenous data sovereignty, community-driven approaches, and decolonial methodologies. Both explicitly state that communities will retain ownership and control over their data and that the projects will be culturally sensitive."
