sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
365,utility:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r3,utility,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,"An SSO certificate rotation was not propagated to a regional cluster, blocking employee login.",20,3,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r3,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r3::a,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,right,left,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r3::b,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r3::a,tie,0.0
366,utility:modgrid_incident_highlow:glm-5.1-or:incident_postmortem:i15:r7,utility,pair_deltas,glm-5.1-or,incident_postmortem,Incident postmortem,A model inference service exhausted GPU memory and returned generic recommendations for 54 minutes.,7,7,modgrid_incident_highlow:glm-5.1-or:incident_postmortem:i15:r7,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:glm-5.1-or:incident_postmortem:i15:r7::a,modgrid_incident_highlow:glm-5.1-or:incident_postmortem:i15:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-21ed828ca923,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-21ed828ca923,left,right,modgrid_incident_highlow:glm-5.1-or:incident_postmortem:i15:r7::a,modgrid_incident_highlow:glm-5.1-or:incident_postmortem:i15:r7::b,utility_low,-1.0
367,utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i11:r3,utility,pair_deltas,glm-5.1-or,grant_proposal_abstract,Grant abstract,open captioning tools for small theater companies,3,3,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i11:r3,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i11:r3::a,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i11:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-7e2183bc39fb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-7e2183bc39fb,left,right,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i11:r3::a,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i11:r3::b,utility_high,1.0
368,utility:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i6:r1,utility,pair_deltas,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,multilingual emergency communication templates,26,1,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i6:r1,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i6:r1::a,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i6:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,left,right,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i6:r1::a,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i6:r1::b,utility_low,-1.0
369,utility:modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i7:r3,utility,pair_deltas,qwen3.6-plus-or,grant_proposal_abstract,Grant abstract,energy-aware scheduling for small manufacturers,27,3,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i7:r3,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i7:r3::a,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i7:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-3fa785d4fc57,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-3fa785d4fc57,right,left,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i7:r3::b,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i7:r3::a,utility_high,1.0
370,utility:modgrid_essay_highlow:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r5,utility,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Schools should teach financial literacy starting in middle school,23,5,modgrid_essay_highlow:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r5,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r5::a,modgrid_essay_highlow:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3c338df117c5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3c338df117c5,left,right,modgrid_essay_highlow:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r5::a,modgrid_essay_highlow:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r5::b,tie,0.0
371,utility:modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i5:r4,utility,pair_deltas,qwen3.6-plus-or,grant_proposal_abstract,Grant abstract,equipment-sharing dashboards for university research labs,25,4,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i5:r4,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i5:r4::a,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i5:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-3fa785d4fc57,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-3fa785d4fc57,right,left,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i5:r4::b,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i5:r4::a,tie,0.0
372,utility:modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r2,utility,pair_deltas,deepseek-v3.2-or,translation,Translation,北京市卫计委公布的数据显示，2017年第46周，流感报告数不超过500例，到新年第一周，这个数字变成9548例，是前者的19倍。,28,2,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r2,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r2::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,left,right,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r2::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r2::b,utility_low,-1.0
373,utility:modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i7:r4,utility,pair_deltas,deepseek-v3.2-or,grant_proposal_abstract,Grant abstract,energy-aware scheduling for small manufacturers,27,4,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i7:r4,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i7:r4::a,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i7:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-d4e6f64fd77f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-d4e6f64fd77f,right,left,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i7:r4::b,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i7:r4::a,tie,0.0
374,utility:modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i12:r0,utility,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,flood-risk mapping for coastal fishing communities,4,0,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i12:r0,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i12:r0::a,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i12:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-c31b0f913142,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-c31b0f913142,right,left,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i12:r0::b,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i12:r0::a,utility_high,1.0
375,utility:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r5,utility,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,language-preservation archives for indigenous communities,21,5,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r5,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r5::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,left,right,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r5::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r5::b,tie,0.0
376,utility:modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r8,utility,pair_deltas,kimi-k2.5-or,essay,Essay writing,Companies should adopt four-day work weeks where feasible,6,8,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r8,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r8::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-f5686566945b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-f5686566945b,left,right,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r8::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should adopt four-day work weeks where feasible:r8::b,tie,0.0
377,utility:modgrid_essay_highlow:glm-5.1-or:essay:iLocal news outlets should receive public funding:r5,utility,pair_deltas,glm-5.1-or,essay,Essay writing,Local news outlets should receive public funding,15,5,modgrid_essay_highlow:glm-5.1-or:essay:iLocal news outlets should receive public funding:r5,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:glm-5.1-or:essay:iLocal news outlets should receive public funding:r5::a,modgrid_essay_highlow:glm-5.1-or:essay:iLocal news outlets should receive public funding:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,left,right,modgrid_essay_highlow:glm-5.1-or:essay:iLocal news outlets should receive public funding:r5::a,modgrid_essay_highlow:glm-5.1-or:essay:iLocal news outlets should receive public funding:r5::b,tie,0.0
378,utility:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i14:r8,utility,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A time zone conversion bug scheduled patient reminders one day late after daylight saving changes.,6,8,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i14:r8,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i14:r8::a,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i14:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-62ebddf508e8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-62ebddf508e8,right,left,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i14:r8::b,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i14:r8::a,tie,0.0
379,utility:modgrid_essay_highlow:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r2,utility,pair_deltas,glm-5.1-or,essay,Essay writing,Companies should adopt four-day work weeks where feasible,6,2,modgrid_essay_highlow:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r2,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::a,modgrid_essay_highlow:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,right,left,modgrid_essay_highlow:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::b,modgrid_essay_highlow:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::a,tie,0.0
380,utility:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i23:r1,utility,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,volunteer-coordination platforms for disaster response,16,1,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i23:r1,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i23:r1::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i23:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,right,left,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i23:r1::b,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i23:r1::a,tie,0.0
381,utility:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iSchools should teach financial literacy starting in middle school:r5,utility,pair_deltas,gpt-5.4-mini-or,essay,Essay writing,Schools should teach financial literacy starting in middle school,23,5,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iSchools should teach financial literacy starting in middle school:r5,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iSchools should teach financial literacy starting in middle school:r5::a,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iSchools should teach financial literacy starting in middle school:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-2d1e6b975cb2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-2d1e6b975cb2,right,left,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iSchools should teach financial literacy starting in middle school:r5::b,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iSchools should teach financial literacy starting in middle school:r5::a,tie,0.0
382,utility:modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i12:r4,utility,pair_deltas,qwen3.6-plus-or,grant_proposal_abstract,Grant abstract,flood-risk mapping for coastal fishing communities,4,4,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i12:r4,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i12:r4::a,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i12:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-3fa785d4fc57,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-3fa785d4fc57,right,left,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i12:r4::b,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i12:r4::a,tie,0.0
383,utility:modgrid_essay_highlow:glm-5.1-or:essay:iRemote work should become the default for most companies:r1,utility,pair_deltas,glm-5.1-or,essay,Essay writing,Remote work should become the default for most companies,21,1,modgrid_essay_highlow:glm-5.1-or:essay:iRemote work should become the default for most companies:r1,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:glm-5.1-or:essay:iRemote work should become the default for most companies:r1::a,modgrid_essay_highlow:glm-5.1-or:essay:iRemote work should become the default for most companies:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,left,right,modgrid_essay_highlow:glm-5.1-or:essay:iRemote work should become the default for most companies:r1::a,modgrid_essay_highlow:glm-5.1-or:essay:iRemote work should become the default for most companies:r1::b,tie,0.0
384,utility:modgrid_translation_highlow:qwen3.6-plus-or:translation:i4:r1,utility,pair_deltas,qwen3.6-plus-or,translation,Translation,“当人们乐于加入公司、感受到他们的声音被聆听、他们所做的工作是有益的，他们就会更加致力于让公司取得成功，”LinkedIn 全球福利和员工体验副总裁妮娜·麦卡特尼表示。LinkedIn 同时使用 Convercent 和 Glint 这两款软件。,24,1,modgrid_translation_highlow:qwen3.6-plus-or:translation:i4:r1,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:qwen3.6-plus-or:translation:i4:r1::a,modgrid_translation_highlow:qwen3.6-plus-or:translation:i4:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,right,left,modgrid_translation_highlow:qwen3.6-plus-or:translation:i4:r1::b,modgrid_translation_highlow:qwen3.6-plus-or:translation:i4:r1::a,utility_high,1.0
385,utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i7:r5,utility,pair_deltas,qwen3.5-9b-or,translation,Translation,二月份特朗普就受到关注，当时是在佛罗里达州墨尔本，总统专机慢慢滑行，最终停到了他第一次竞选集会的背景布处，而他的推特账户充斥着对前任总统使用总统专机的抱怨信息。,27,5,modgrid_translation_highlow:qwen3.5-9b-or:translation:i7:r5,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:qwen3.5-9b-or:translation:i7:r5::a,modgrid_translation_highlow:qwen3.5-9b-or:translation:i7:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-a9f597b64491,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-a9f597b64491,right,left,modgrid_translation_highlow:qwen3.5-9b-or:translation:i7:r5::b,modgrid_translation_highlow:qwen3.5-9b-or:translation:i7:r5::a,tie,0.0
386,utility:modgrid_translation_highlow:kimi-k2.5-or:translation:i23:r8,utility,pair_deltas,kimi-k2.5-or,translation,Translation,该种不治之症为约 130 万名美国人和约30万英国人带来生活影响，导致胃痉挛和腹胀、经常性或出血性腹泻、体重减轻和极度疲倦等。,16,8,modgrid_translation_highlow:kimi-k2.5-or:translation:i23:r8,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:kimi-k2.5-or:translation:i23:r8::a,modgrid_translation_highlow:kimi-k2.5-or:translation:i23:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,left,right,modgrid_translation_highlow:kimi-k2.5-or:translation:i23:r8::a,modgrid_translation_highlow:kimi-k2.5-or:translation:i23:r8::b,tie,0.0
387,utility:modgrid_translation_highlow:kimi-k2.5-or:translation:i28:r6,utility,pair_deltas,kimi-k2.5-or,translation,Translation,来自马尼拉、目前在“北京儿童”网站担任副总编的安迪·佩尼亚富埃尔特说：“北京正在迅速转变为一个无现金社会，互联网把传统钱包的功能整合到智能手机上，使每个人都能更容易地进行许多交易。”,21,6,modgrid_translation_highlow:kimi-k2.5-or:translation:i28:r6,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:kimi-k2.5-or:translation:i28:r6::a,modgrid_translation_highlow:kimi-k2.5-or:translation:i28:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,right,left,modgrid_translation_highlow:kimi-k2.5-or:translation:i28:r6::b,modgrid_translation_highlow:kimi-k2.5-or:translation:i28:r6::a,utility_low,-1.0
